Time Stamp,ID,Extended,Remote Frame,DLC,D1,D2,D3,D4,D5,D6,D7,D8
16474,501,0,0,8,15,15,0,1,0,0,3,0
16475,462,0,0,4,0,0,0,0,0,0,0,0
16475,510,0,0,8,6,110,143,1,0,0,65,75
16486,866,0,0,4,0,0,0,0,0,0,0,0
16486,241,0,0,6,40,6,0,65,243,253,0,0
16487,460,0,0,5,0,0,0,0,0,0,0,0
16487,1005,0,0,6,0,0,0,0,0,255,0,0
16498,170,0,0,8,41,211,49,105,4,78,149,0
16499,193,0,0,8,0,0,0,0,0,0,0,0
16500,197,0,0,8,0,0,0,0,0,3,187,62
16500,810,0,0,8,6,141,204,189,107,2,0,142
16511,209,0,0,7,192,0,255,253,0,253,0,0
16512,209,0,0,7,0,0,0,0,0,0,0,0
16512,840,0,0,5,0,0,0,0,27,0,0,0
16523,170,0,0,8,41,211,49,105,0,78,151,0
16523,190,0,0,6,12,1,0,4,227,252,0,0
16524,510,0,0,8,6,110,143,1,0,0,129,83
16524,866,0,0,4,0,0,0,0,0,0,0,0
16535,170,0,0,8,41,211,49,105,2,78,150,0
16536,241,0,0,6,52,6,0,65,243,252,0,0
16537,170,0,0,8,41,211,49,105,4,78,149,0
16537,190,0,0,6,4,1,0,4,227,254,0,0
16548,201,0,0,8,0,0,0,39,0,0,24,0
16549,985,0,0,5,2,0,0,0,0,0,0,0
16549,1001,0,0,8,0,0,0,0,0,0,0,0
16550,460,0,0,5,0,0,0,0,0,0,0,0
16561,193,0,0,8,16,0,0,0,16,0,0,0
16561,241,0,0,6,28,7,0,65,241,254,0,0
16562,489,0,0,8,0,0,0,14,175,248,0,0
16563,298,0,0,8,16,226,112,92,0,0,16,149
16573,608,0,0,8,200,0,0,0,0,0,0,0
16574,481,0,0,7,0,0,0,0,2,24,208,0
16575,462,0,0,4,8,0,7,255,0,0,0,0
16575,510,0,0,8,6,110,143,1,0,0,193,91
16586,866,0,0,4,0,0,0,0,0,0,0,0
16586,241,0,0,6,0,6,0,65,243,255,0,0
16587,460,0,0,5,0,0,0,0,0,0,0,0
16587,170,0,0,8,41,211,49,105,4,78,149,0
16598,190,0,0,6,4,1,0,4,227,254,0,0
16599,193,0,0,8,32,0,0,0,32,0,0,0
16600,197,0,0,8,32,0,0,0,32,3,187,62
16610,241,0,0,6,28,7,0,65,241,254,0,0
16611,209,0,0,7,64,0,127,255,0,255,0,0
16611,209,0,0,7,128,0,191,254,0,254,0,0
16612,840,0,0,5,0,0,0,0,27,0,0,0
16623,499,0,0,3,128,160,0,0,0,0,0,0
16623,501,0,0,8,15,15,0,1,0,0,3,0
16624,510,0,0,8,6,110,143,1,0,0,1,67
16624,866,0,0,4,0,0,0,0,0,0,0,0
16635,170,0,0,8,41,211,49,105,2,78,150,0
16636,462,0,0,4,0,0,0,0,0,0,0,0
16636,241,0,0,6,28,6,0,65,243,254,0,0
16637,170,0,0,8,41,211,49,105,4,78,149,0
16648,190,0,0,6,4,1,0,4,227,254,0,0
16649,431,0,0,8,32,0,0,16,0,0,0,255
16649,1001,0,0,8,0,0,0,0,0,0,0,0
16650,460,0,0,5,0,0,0,0,0,0,0,0
16661,193,0,0,8,48,0,0,0,48,0,0,0
16661,197,0,0,8,0,0,0,0,0,3,187,62
16662,485,0,0,8,92,255,222,112,0,0,2,229
16663,481,0,0,7,0,0,0,0,1,20,224,0
16673,608,0,0,8,200,0,0,0,0,0,0,0
16674,501,0,0,8,15,15,0,1,0,0,3,0
16674,462,0,0,4,16,0,7,254,0,0,0,0
16675,510,0,0,8,6,110,143,1,0,0,65,75
16686,866,0,0,4,0,0,0,0,0,0,0,0
16686,241,0,0,6,40,6,0,65,243,253,0,0
16687,460,0,0,5,0,0,0,0,0,0,0,0
16687,170,0,0,8,41,211,49,105,4,78,149,0
16698,190,0,0,6,4,1,0,4,227,254,0,0
16699,193,0,0,8,0,0,0,0,0,0,0,0
16699,499,0,0,3,64,96,0,0,0,0,0,0
16700,197,0,0,8,0,0,0,0,0,3,187,62
16711,209,0,0,7,192,0,255,253,0,253,0,0
16711,209,0,0,7,0,0,0,0,0,0,0,0
16712,840,0,0,5,0,0,0,0,27,0,0,0
16712,170,0,0,8,41,211,49,105,0,78,151,0
16723,190,0,0,6,12,1,0,4,227,252,0,0
16724,510,0,0,8,6,110,143,1,0,0,129,83
16724,866,0,0,4,0,0,0,0,0,0,0,0
16735,170,0,0,8,41,211,49,105,2,78,150,0
16736,190,0,0,6,0,1,0,4,227,255,0,0
16736,241,0,0,6,52,7,0,65,241,252,0,0
16737,1005,0,0,6,0,0,0,0,0,255,0,0
16748,170,0,0,8,41,211,49,105,4,78,149,0
16749,431,0,0,8,32,0,0,16,0,0,0,255
16749,1001,0,0,8,0,0,0,0,0,0,0,0
16750,460,0,0,5,0,0,0,0,0,0,0,0
16761,193,0,0,8,16,0,0,0,16,0,0,0
16761,197,0,0,8,32,0,0,0,32,3,187,62
16762,485,0,0,8,92,255,222,48,0,0,2,165
16762,298,0,0,8,16,226,112,92,0,0,16,181
16773,608,0,0,8,200,0,0,0,0,0,0,0
16774,309,0,0,8,0,0,8,86,98,13,26,56
16774,462,0,0,4,24,0,7,253,0,0,0,0
16775,510,0,0,8,6,110,143,1,0,0,193,91
16786,866,0,0,4,0,0,0,0,0,0,0,0
16786,241,0,0,6,0,6,0,65,243,255,0,0
16787,460,0,0,5,0,0,0,0,0,0,0,0
16787,170,0,0,8,41,211,49,104,4,78,150,0
16798,190,0,0,6,4,1,0,4,227,254,0,0
16799,193,0,0,8,32,0,0,0,32,0,0,0
16799,197,0,0,8,32,0,0,0,32,3,187,62
16800,241,0,0,6,28,7,0,65,241,254,0,0
16811,209,0,0,7,64,0,127,255,0,255,0,0
16811,197,0,0,8,48,0,0,0,48,3,187,62
16812,455,0,0,7,9,110,182,144,0,0,63,0
16823,170,0,0,8,41,211,49,104,0,78,152,0
16823,190,0,0,6,12,1,0,4,227,252,0,0
16824,510,0,0,8,6,110,143,1,0,0,1,67
16825,866,0,0,4,0,0,0,0,0,0,0,0
16835,170,0,0,8,41,211,49,104,2,78,151,0
16836,1009,0,0,8,0,255,79,8,19,255,10,155
16837,241,0,0,6,28,6,0,65,243,254,0,0
16838,170,0,0,8,41,211,49,104,4,78,150,0
16849,190,0,0,6,4,1,0,4,227,254,0,0
16849,501,0,0,8,15,15,0,1,0,0,3,0
16850,1225,0,0,7,64,89,0,0,16,0,0,0
16861,1017,0,0,8,0,0,0,0,79,0,232,66
16861,1217,0,0,8,0,194,103,92,155,0,0,0
16862,485,0,0,8,92,255,222,112,0,0,2,229
16863,298,0,0,8,16,226,112,92,0,0,16,133
16874,608,0,0,8,200,0,0,0,0,0,0,0
16874,241,0,0,6,0,7,0,65,241,255,0,0
16875,455,0,0,7,9,110,118,145,0,0,63,0
16875,844,0,0,8,234,148,31,249,3,243,0,0
16886,462,0,0,4,0,0,0,0,0,0,0,0
16887,241,0,0,6,40,6,0,65,243,253,0,0
16887,460,0,0,5,0,0,0,0,0,0,0,0
16888,170,0,0,8,41,211,49,104,4,78,150,0
16899,190,0,0,6,4,1,0,4,227,254,0,0
16899,193,0,0,8,0,0,0,0,0,0,0,0
16900,197,0,0,8,0,0,0,0,0,3,187,62
16900,481,0,0,7,0,0,0,0,1,20,224,0
16911,209,0,0,7,192,0,255,253,0,253,0,0
16912,455,0,0,7,9,110,246,143,0,0,63,0
16912,499,0,0,3,0,32,0,0,0,0,0,0
16923,170,0,0,8,41,211,49,104,0,78,152,0
16924,190,0,0,6,12,1,0,4,227,252,0,0
16924,328,0,0,1,0,0,0,0,0,0,0,0
16925,1912,0,0,7,0,49,0,0,0,0,0,0
16935,510,0,0,8,6,110,143,1,0,0,129,83
16936,497,0,0,8,174,10,0,0,8,0,0,122
16937,241,0,0,6,52,7,0,65,241,252,0,0
16937,170,0,0,8,41,211,49,104,4,78,150,0
16948,190,0,0,6,4,1,0,4,227,254,0,0
16949,501,0,0,8,15,15,0,1,0,0,3,0
16950,460,0,0,5,0,0,0,0,0,0,0,0
16950,193,0,0,8,16,0,0,0,16,0,0,0
16961,197,0,0,8,16,0,0,0,16,3,187,62
16962,209,0,0,7,64,0,127,255,0,255,0,0
16962,840,0,0,5,0,0,0,0,27,0,0,0
16963,298,0,0,8,16,226,112,92,0,0,16,149
16974,608,0,0,8,200,0,0,0,0,0,0,0
16974,844,0,0,8,250,152,31,250,3,244,0,0
16975,462,0,0,4,8,0,7,255,0,0,0,0
16975,510,0,0,8,6,110,139,1,0,0,193,87
16986,866,0,0,4,0,0,0,0,0,0,0,0
16986,241,0,0,6,0,6,0,65,243,255,0,0
16987,460,0,0,5,0,0,0,0,0,0,0,0
16998,1005,0,0,6,0,0,0,0,0,255,0,0
16998,170,0,0,8,41,211,49,104,4,78,150,0
16999,193,0,0,8,32,0,0,0,32,0,0,0
17000,499,0,0,3,192,224,0,0,0,0,0,0
17010,197,0,0,8,32,0,0,0,32,3,187,62
17011,193,0,0,8,48,0,0,0,48,0,0,0
17012,455,0,0,7,9,110,54,146,0,0,63,0
17012,170,0,0,8,41,211,49,104,0,78,152,0
17023,190,0,0,6,12,1,0,4,227,252,0,0
17024,844,0,0,8,226,147,31,249,3,243,0,0
17024,510,0,0,8,6,110,143,1,0,0,1,67
17025,866,0,0,4,0,0,0,0,0,0,0,0
17035,170,0,0,8,41,211,49,104,2,78,151,0
17036,499,0,0,3,0,32,0,0,0,0,0,0
17037,241,0,0,6,28,6,0,65,243,254,0,0
17037,170,0,0,8,41,211,49,104,4,78,150,0
17048,190,0,0,6,4,1,0,4,227,254,0,0
17049,1105,0,0,6,0,0,0,0,255,0,0,0
17050,460,0,0,5,0,0,0,0,0,0,0,0
17050,193,0,0,8,48,0,0,0,48,0,0,0
17061,197,0,0,8,48,0,0,0,48,3,187,62
17062,209,0,0,7,192,0,255,253,0,253,0,0
17062,489,0,0,8,0,0,0,14,175,249,0,0
17073,298,0,0,8,16,226,112,92,0,0,16,165
17074,608,0,0,8,200,0,0,0,0,0,0,0
17074,501,0,0,8,15,15,0,1,0,0,3,0
17075,462,0,0,4,16,0,7,254,0,0,0,0
17085,510,0,0,8,6,110,143,1,0,0,65,75
17086,1009,0,0,8,0,255,79,8,19,255,10,155
17086,241,0,0,6,40,7,0,65,241,253,0,0
17087,460,0,0,5,0,0,0,0,0,0,0,0
17098,170,0,0,8,41,211,49,104,4,78,150,0
17098,501,0,0,8,15,15,0,1,0,0,3,0
17099,193,0,0,8,0,0,0,0,0,0,0,0
17100,197,0,0,8,0,0,0,0,0,3,187,62
17111,241,0,0,6,52,7,0,65,241,252,0,0
17111,193,0,0,8,16,0,0,0,16,0,0,0
17112,455,0,0,7,9,110,118,145,0,0,63,0
17112,481,0,0,7,0,0,0,0,0,16,240,0
17123,170,0,0,8,41,211,49,104,0,78,152,0
17124,510,0,0,8,6,110,143,1,0,0,129,83
17124,866,0,0,4,0,0,0,0,0,0,0,0
17135,170,0,0,8,41,211,49,104,2,78,151,0
17136,190,0,0,6,0,1,0,4,227,255,0,0
17136,241,0,0,6,52,7,0,65,241,252,0,0
17137,170,0,0,8,41,211,49,104,4,78,150,0
17148,190,0,0,6,4,1,0,4,227,254,0,0
17149,431,0,0,8,32,0,0,16,0,0,0,255
17149,1001,0,0,8,0,0,0,0,0,0,0,0
17150,460,0,0,5,0,0,0,0,0,0,0,0
17161,193,0,0,8,16,0,0,0,16,0,0,0
17161,197,0,0,8,32,0,0,0,32,3,187,62
17162,485,0,0,8,92,255,222,48,0,0,2,165
17162,298,0,0,8,16,226,112,92,0,0,16,181
17173,608,0,0,8,200,0,0,0,0,0,0,0
17174,501,0,0,8,15,15,0,1,0,0,3,0
17174,462,0,0,4,24,0,7,253,0,0,0,0
17175,510,0,0,8,6,110,143,1,0,0,193,91
17186,866,0,0,4,0,0,0,0,0,0,0,0
17186,241,0,0,6,0,7,0,65,241,255,0,0
17187,460,0,0,5,0,0,0,0,0,0,0,0
17187,170,0,0,8,41,211,49,104,4,78,150,0
17198,190,0,0,6,4,1,0,4,227,254,0,0
17199,193,0,0,8,32,0,0,0,32,0,0,0
17199,197,0,0,8,32,0,0,0,32,3,187,62
17200,241,0,0,6,28,6,0,65,243,254,0,0
17211,209,0,0,7,64,0,127,255,0,255,0,0
17211,241,0,0,6,40,6,0,65,243,253,0,0
17212,485,0,0,8,92,255,221,80,0,0,2,196
17223,499,0,0,3,128,160,0,0,0,0,0,0
17223,170,0,0,8,41,211,49,104,0,78,152,0
17224,510,0,0,8,6,110,139,2,0,0,1,64
17224,866,0,0,4,0,0,0,0,0,0,0,0
17235,170,0,0,8,41,211,49,104,2,78,151,0
17236,462,0,0,4,16,0,7,254,0,0,0,0
17237,241,0,0,6,28,6,0,65,243,254,0,0
17237,1005,0,0,6,0,0,0,0,0,255,0,0
17248,170,0,0,8,41,211,49,104,4,78,150,0
17249,431,0,0,8,32,0,0,16,0,0,0,255
17249,460,0,0,5,0,0,0,0,0,0,0,0
17250,193,0,0,8,48,0,0,0,48,0,0,0
17261,197,0,0,8,48,0,0,0,48,3,187,62
17262,197,0,0,8,0,0,0,0,0,3,187,62
17262,485,0,0,8,92,255,221,112,0,0,2,228
17263,481,0,0,7,0,0,0,0,1,20,224,0
17273,608,0,0,8,200,0,0,0,0,0,0,0
17274,844,0,0,8,234,149,31,250,3,243,0,0
17275,462,0,0,4,0,0,0,0,0,0,0,0
17285,510,0,0,8,6,110,143,2,0,0,65,76
17286,866,0,0,4,0,0,0,0,0,0,0,0
17286,241,0,0,6,40,6,0,65,243,253,0,0
17287,460,0,0,5,0,0,0,0,0,0,0,0
17297,170,0,0,8,41,211,49,104,4,78,150,0
17298,193,0,0,8,0,0,0,0,0,0,0,0
17299,197,0,0,8,0,0,0,0,0,3,187,62
17300,241,0,0,6,52,6,0,65,243,252,0,0
17310,209,0,0,7,192,0,255,253,0,253,0,0
17311,193,0,0,8,16,0,0,0,16,0,0,0
17312,209,0,0,7,0,0,0,0,0,0,0,0
17312,170,0,0,8,41,211,49,104,0,78,152,0
17323,190,0,0,6,12,1,0,4,227,252,0,0
17324,844,0,0,8,242,148,31,248,3,243,0,0
17324,510,0,0,8,6,110,143,2,0,0,129,84
17325,866,0,0,4,0,0,0,0,0,0,0,0
17335,170,0,0,8,41,211,49,104,2,78,151,0
17336,1009,0,0,8,0,255,79,8,19,255,10,155
17337,241,0,0,6,52,7,0,65,241,252,0,0
17348,170,0,0,8,41,211,49,104,4,78,150,0
17349,190,0,0,6,4,2,0,4,227,253,0,0
17349,985,0,0,5,2,0,0,0,0,0,0,0
17350,460,0,0,5,0,0,0,0,0,0,0,0
17361,1217,0,0,8,0,194,103,92,155,0,0,0
17361,197,0,0,8,32,0,0,0,32,3,187,62
17362,489,0,0,8,0,0,0,14,175,250,0,0
17363,298,0,0,8,16,226,112,92,0,0,16,149
17373,608,0,0,8,200,0,0,0,0,0,0,0
17374,431,0,0,8,32,0,0,16,0,0,0,255
17375,1233,0,0,8,0,0,0,3,19,70,0,0
17375,462,0,0,4,8,0,7,255,0,0,0,0
17386,510,0,0,8,6,110,143,2,0,0,193,92
17386,241,0,0,6,0,7,0,65,241,255,0,0
17387,460,0,0,5,0,0,0,0,0,0,0,0
17387,170,0,0,8,41,211,49,104,4,78,150,0
17398,190,0,0,6,4,1,0,4,227,254,0,0
17399,193,0,0,8,32,0,0,0,32,0,0,0
17400,197,0,0,8,32,0,0,0,32,3,187,62
17400,241,0,0,6,28,6,0,65,243,254,0,0
17411,209,0,0,7,64,0,127,255,0,255,0,0
17412,209,0,0,7,128,0,191,254,0,254,0,0
17412,840,0,0,5,0,0,0,0,27,0,0,0
17423,170,0,0,8,41,211,49,104,0,78,152,0
17423,190,0,0,6,12,1,0,4,227,252,0,0
17424,510,0,0,8,6,110,139,1,0,0,1,63
17424,866,0,0,4,0,0,0,0,0,0,0,0
17435,170,0,0,8,41,211,49,104,2,78,151,0
17436,241,0,0,6,28,7,0,65,241,254,0,0
17437,170,0,0,8,41,211,49,104,4,78,150,0
17437,190,0,0,6,4,1,0,4,227,254,0,0
17448,193,0,0,8,32,0,0,0,32,0,0,0
17449,979,0,0,8,0,0,32,0,127,253,92,197
17450,1001,0,0,8,0,0,0,0,0,0,0,0
17450,193,0,0,8,48,0,0,0,48,0,0,0
17461,197,0,0,8,48,0,0,0,48,3,187,62
17462,241,0,0,6,52,6,0,65,243,252,0,0
17462,489,0,0,8,0,0,0,14,175,250,0,0
17463,298,0,0,8,16,226,112,92,0,0,16,165
17474,608,0,0,8,200,0,0,0,0,0,0,0
17474,844,0,0,8,234,150,31,250,3,244,0,0
17475,462,0,0,4,16,0,7,254,0,0,0,0
17485,510,0,0,8,6,110,143,1,0,0,65,75
17486,866,0,0,4,0,0,0,0,0,0,0,0
17487,241,0,0,6,40,7,0,65,241,253,0,0
17487,460,0,0,5,0,0,0,0,0,0,0,0
17498,1005,0,0,6,0,0,0,0,0,255,0,0
17498,241,0,0,6,52,7,0,65,241,252,0,0
17499,193,0,0,8,0,0,0,0,0,0,0,0
17500,197,0,0,8,0,0,0,0,0,3,187,62
17511,481,0,0,7,0,0,0,0,1,20,224,0
17511,193,0,0,8,16,0,0,0,16,0,0,0
17512,455,0,0,7,9,110,118,145,0,0,63,0
17512,170,0,0,8,41,211,49,104,0,78,152,0
17523,190,0,0,6,12,1,0,4,227,252,0,0
17524,510,0,0,8,6,94,143,1,0,0,129,67
17524,866,0,0,4,0,0,0,0,0,0,0,0
17525,170,0,0,8,41,211,49,104,2,78,151,0
17536,190,0,0,6,0,1,0,4,227,255,0,0
17536,1105,0,0,6,0,0,0,0,255,0,0,0
17537,241,0,0,6,52,7,0,65,241,252,0,0
17537,170,0,0,8,41,211,49,104,4,78,150,0
17548,190,0,0,6,4,1,0,4,227,254,0,0
17549,501,0,0,8,15,15,0,1,0,0,3,0
17550,193,0,0,8,16,0,0,0,16,0,0,0
17550,197,0,0,8,16,0,0,0,16,3,187,62
17561,352,0,0,5,192,12,142,244,3,0,0,0
17562,209,0,0,7,64,0,127,255,0,255,0,0
17562,840,0,0,5,0,0,0,0,27,0,0,0
17573,298,0,0,8,16,226,112,92,0,0,16,181
17574,608,0,0,8,200,0,0,0,0,0,0,0
17574,844,0,0,8,250,150,31,249,3,243,0,0
17575,462,0,0,4,24,0,7,253,0,0,0,0
17586,510,0,0,8,6,110,143,2,0,0,193,92
17586,241,0,0,6,0,6,0,65,243,255,0,0
17587,460,0,0,5,0,0,0,0,0,0,0,0
17587,170,0,0,8,41,211,49,104,4,78,150,0
17598,190,0,0,6,4,1,0,4,227,254,0,0
17599,241,0,0,6,28,7,0,65,241,254,0,0
17599,193,0,0,8,32,0,0,0,32,0,0,0
17600,499,0,0,3,192,224,0,0,0,0,0,0
17611,197,0,0,8,32,0,0,0,32,3,187,62
17611,209,0,0,7,128,0,191,254,0,254,0,0
17612,840,0,0,5,0,0,0,0,27,0,0,0
17623,170,0,0,8,41,211,49,104,0,78,152,0
17623,190,0,0,6,12,1,0,4,227,252,0,0
17624,510,0,0,8,6,110,143,1,0,0,1,67
17624,866,0,0,4,0,0,0,0,0,0,0,0
17635,170,0,0,8,41,211,49,104,2,78,151,0
17636,462,0,0,4,16,0,7,254,0,0,0,0
17636,241,0,0,6,28,7,0,65,241,254,0,0
17637,170,0,0,8,41,211,49,104,4,78,150,0
17648,190,0,0,6,4,1,0,4,227,254,0,0
17649,431,0,0,8,32,0,0,16,0,0,0,255
17649,1001,0,0,8,0,0,0,0,0,0,0,0
17650,193,0,0,8,48,0,0,0,48,0,0,0
17661,197,0,0,8,48,0,0,0,48,3,187,62
17661,197,0,0,8,0,0,0,0,0,3,187,62
17662,485,0,0,8,92,255,222,112,0,0,2,229
17663,298,0,0,8,16,226,112,92,0,0,16,133
17673,608,0,0,8,200,0,0,0,0,0,0,0
17674,309,0,0,8,0,0,8,86,98,13,26,57
17674,462,0,0,4,0,0,0,0,0,0,0,0
17675,510,0,0,8,6,110,143,1,0,0,65,75
17686,866,0,0,4,0,0,0,0,0,0,0,0
17686,241,0,0,6,40,6,0,65,243,253,0,0
17687,460,0,0,5,0,0,0,0,0,0,0,0
17697,170,0,0,8,41,211,49,104,4,78,150,0
17698,190,0,0,6,4,1,0,4,227,254,0,0
17699,193,0,0,8,0,0,0,0,0,0,0,0
17700,197,0,0,8,0,0,0,0,0,3,187,62
17700,241,0,0,6,52,7,0,65,241,252,0,0
17711,193,0,0,8,16,0,0,0,16,0,0,0
17711,481,0,0,7,0,0,0,0,0,16,240,0
17712,485,0,0,8,92,255,221,16,0,0,2,132
17723,170,0,0,8,41,211,49,104,0,78,152,0
17723,190,0,0,6,12,1,0,4,227,252,0,0
17724,510,0,0,8,6,110,143,2,0,0,129,84
17724,866,0,0,4,0,0,0,0,0,0,0,0
17735,170,0,0,8,41,211,49,104,2,78,151,0
17736,241,0,0,6,52,6,0,65,243,252,0,0
17737,1005,0,0,6,0,0,0,0,0,255,0,0
17737,170,0,0,8,41,211,49,104,4,78,150,0
17748,190,0,0,6,4,1,0,4,227,254,0,0
17749,979,0,0,8,0,0,32,0,95,254,92,134
17750,460,0,0,5,0,0,0,0,0,0,0,0
17750,193,0,0,8,16,0,0,0,16,0,0,0
17761,197,0,0,8,16,0,0,0,16,3,187,62
17762,209,0,0,7,64,0,127,255,0,255,0,0
17762,489,0,0,8,0,0,0,14,175,249,0,0
17773,298,0,0,8,16,226,112,92,0,0,16,149
17774,608,0,0,8,200,0,0,0,0,0,0,0
17774,844,0,0,8,250,150,31,249,3,243,0,0
17775,462,0,0,4,8,0,7,255,0,0,0,0
17785,510,0,0,8,6,110,139,1,0,0,193,87
17786,499,0,0,3,64,96,0,0,0,0,0,0
17786,241,0,0,6,0,7,0,65,241,255,0,0
17787,460,0,0,5,0,0,0,0,0,0,0,0
17798,170,0,0,8,41,211,49,105,4,78,149,0
17798,193,0,0,8,32,0,0,0,32,0,0,0
17799,197,0,0,8,32,0,0,0,32,3,187,62
17800,241,0,0,6,28,7,0,65,241,254,0,0
17811,209,0,0,7,64,0,127,255,0,255,0,0
17811,193,0,0,8,48,0,0,0,48,0,0,0
17812,209,0,0,7,128,0,191,254,0,254,0,0
17822,499,0,0,3,128,160,0,0,0,0,0,0
17823,170,0,0,8,41,211,49,105,0,78,151,0
17824,510,0,0,8,6,110,143,1,0,0,1,67
17824,866,0,0,4,0,0,0,0,0,0,0,0
17835,170,0,0,8,41,211,49,105,2,78,150,0
17836,462,0,0,4,0,0,0,0,0,0,0,0
17836,1009,0,0,8,0,255,79,8,19,255,10,155
17837,241,0,0,6,28,6,0,65,243,254,0,0
17848,170,0,0,8,41,211,49,105,4,78,149,0
17849,977,0,0,8,0,74,128,0,0,0,0,255
17849,501,0,0,8,15,15,0,1,0,0,3,0
17850,1001,0,0,8,0,0,0,0,0,0,0,0
17861,1919,0,0,7,0,24,0,0,0,0,0,0
17862,197,0,0,8,0,0,0,0,0,3,187,62
17862,485,0,0,8,92,255,222,112,0,0,2,229
17863,298,0,0,8,16,226,112,92,0,0,16,165
17874,608,0,0,8,200,0,0,0,0,0,0,0
17875,501,0,0,8,15,15,0,1,0,0,3,0
17875,1233,0,0,8,0,0,0,3,19,70,0,0
17876,1906,0,0,7,0,17,0,0,0,0,0,0
17887,1257,0,0,6,225,0,0,217,49,0,0,0
17887,241,0,0,6,40,6,0,65,243,253,0,0
17888,460,0,0,5,0,0,0,0,0,0,0,0
17888,170,0,0,8,41,211,49,105,4,78,149,0
17899,190,0,0,6,4,1,0,4,227,254,0,0
17900,193,0,0,8,0,0,0,0,0,0,0,0
17900,499,0,0,3,64,96,0,0,0,0,0,0
17901,197,0,0,8,0,0,0,0,0,3,187,62
17912,209,0,0,7,192,0,255,253,0,253,0,0
17912,170,0,0,8,41,211,49,105,0,78,151,0
17913,190,0,0,6,12,1,0,4,227,252,0,0
17924,454,0,0,8,41,134,50,48,0,67,55,63
17924,201,0,0,8,0,0,0,45,0,0,24,0
17925,328,0,0,1,0,0,0,0,0,0,0,0
17925,1912,0,0,7,0,49,0,0,0,0,0,0
17936,510,0,0,8,6,110,143,1,0,0,129,83
17937,241,0,0,6,52,7,0,65,241,252,0,0
17937,170,0,0,8,41,211,49,105,4,78,149,0
17938,190,0,0,6,4,1,0,4,227,254,0,0
17949,193,0,0,8,0,0,0,0,0,0,0,0
17949,460,0,0,5,0,0,0,0,0,0,0,0
17950,193,0,0,8,16,0,0,0,16,0,0,0
17950,197,0,0,8,16,0,0,0,16,3,187,62
17961,241,0,0,6,0,6,0,65,243,255,0,0
17962,485,0,0,8,92,255,221,48,0,0,2,164
17962,298,0,0,8,16,226,112,92,0,0,16,181
17963,608,0,0,8,200,0,0,0,0,0,0,0
17974,609,0,0,6,128,0,0,0,0,0,0,0
17974,462,0,0,4,24,0,7,253,0,0,0,0
17975,510,0,0,8,6,110,143,1,0,0,193,91
17975,866,0,0,4,0,0,0,0,0,0,0,0
17986,170,0,0,8,41,211,49,105,2,78,150,0
17987,241,0,0,6,0,6,0,65,243,255,0,0
17987,460,0,0,5,0,0,0,0,0,0,0,0
17998,1005,0,0,6,0,0,0,0,0,255,0,0
17999,170,0,0,8,41,211,49,105,4,78,149,0
17999,193,0,0,8,32,0,0,0,32,0,0,0
18000,197,0,0,8,32,0,0,0,32,3,187,62
18011,810,0,0,8,6,141,204,189,107,2,0,142
18011,197,0,0,8,48,0,0,0,48,3,187,62
18012,455,0,0,7,9,110,182,144,0,0,63,0
18012,170,0,0,8,41,211,49,105,0,78,151,0
18023,190,0,0,6,12,1,0,4,227,252,0,0
18024,510,0,0,8,6,110,143,1,0,0,1,67
18024,866,0,0,4,0,0,0,0,0,0,0,0
18025,170,0,0,8,41,211,49,105,2,78,150,0
18036,190,0,0,6,0,2,0,4,227,254,0,0
18036,241,0,0,6,28,6,0,65,243,254,0,0
18037,170,0,0,8,41,211,49,105,4,78,149,0
18048,190,0,0,6,4,1,0,4,227,254,0,0
18049,193,0,0,8,32,0,0,0,32,0,0,0
18049,241,0,0,6,40,7,0,65,241,253,0,0
18050,1001,0,0,8,0,0,0,0,0,0,0,0
18061,193,0,0,8,48,0,0,0,48,0,0,0
18061,197,0,0,8,0,0,0,0,0,3,187,62
18062,485,0,0,8,92,255,221,112,0,0,2,228
18063,298,0,0,8,16,226,112,92,0,0,16,133
18073,608,0,0,8,200,0,0,0,0,0,0,0
18074,481,0,0,7,0,0,0,0,0,16,240,0
18074,462,0,0,4,0,0,0,0,0,0,0,0
18075,510,0,0,8,6,110,143,2,0,0,65,76
18086,866,0,0,4,0,0,0,0,0,0,0,0
18086,241,0,0,6,40,7,0,65,241,253,0,0
18087,460,0,0,5,0,0,0,0,0,0,0,0
18087,170,0,0,8,41,211,49,105,4,78,149,0
18098,190,0,0,6,4,1,0,4,227,254,0,0
18099,193,0,0,8,0,0,0,0,0,0,0,0
18100,197,0,0,8,0,0,0,0,0,3,187,62
18100,481,0,0,7,0,0,0,0,1,20,224,0
18111,209,0,0,7,192,0,255,253,0,253,0,0
18112,209,0,0,7,0,0,0,0,0,0,0,0
18112,840,0,0,5,0,0,0,0,27,0,0,0
18113,499,0,0,3,0,32,0,0,0,0,0,0
18123,170,0,0,8,41,211,49,105,0,78,151,0
18124,510,0,0,8,6,110,143,2,0,0,129,84
18124,866,0,0,4,0,0,0,0,0,0,0,0
18125,170,0,0,8,41,211,49,105,2,78,150,0
18136,190,0,0,6,0,2,0,4,227,254,0,0
18137,241,0,0,6,52,6,0,65,243,252,0,0
18137,170,0,0,8,41,211,49,105,4,78,149,0
18148,190,0,0,6,4,1,0,4,227,254,0,0
18149,193,0,0,8,0,0,0,0,0,0,0,0
18149,1001,0,0,8,0,0,0,0,0,0,0,0
